,,,,,,15251.65226,
,,,,,,15255.53013,
,,,,,,15260.38024,
,,,,,,15265.23343,
,,,,,,15266.20444,
,,,,,,15275.92133,
,,,,,,15278.83881,
,,,,,,15283.70375,
,,,,,,15298.31719,
,,,,,,15303.19454,
,,,,,,15312.95859,
,,,,,,15313.93568,
,,,,,,15317.84529,
,,,,,,15358.03417,
,,,,,,15367.86835,
,,,,,,15373.7749,
,,,,,,15375.74476,
,,,,,,15381.65737,
,,,,,,15393.49625,
,,,,,,15393.49625,
,,,,,,15405.35336,
,,,,,,15408.32049,
,,,,,,15409.30979,
,,,,,,15411.28877,
,,,,,,15415.24825,
,,,,,,15416.23844,
,,,,,,15417.22875,
,,,,,,15418.2192,
,,,,,,15418.2192,
,,,,,,15421.19129,
,,,,,,15422.18224,
,,,,,,15422.18224,
,,,,,,15423.17332,
,,,,,,15429.12247,
,,,,,,15429.12247,
,,,,,,15430.11444,
,,,,,,15431.10654,
,,,,,,15431.10654,
,,,,,,15432.09877,
,,,,,,15433.09112,
,,,,,,15434.0836,
,,,,,,15435.07621,
,,,,,,15435.07621,
,,,,,,15436.06895,
,,,,,,15436.06895,
,,,,,,15437.06181,
,,,,,,15437.06181,
,,,,,,15438.05481,
,,,,,,15447.99176,
,,,,,,15448.98616,
,,,,,,15449.98069,
,,,,,,15451.97013,
,,,,,,15451.97013,
,,,,,,15453.96008,
,,,,,,15454.95525,
,,,,,,15454.95525,
,,,,,,15456.94597,
,,,,,,15456.94597,
,,,,,,15456.94597,
,,,,,,15457.94152,
,,,,,,15457.94152,
,,,,,,15457.94152,
,,,,,,15457.94152,
,,,,,,15457.94152,
,,,,,,15458.9372,
,,,,,,15458.9372,
,,,,,,12239.27788,
,,,,,,12255.52775,
,,,,,,12264.92232,
,,,,,,12268.05705,
,,,,,,12276.21483,
,,,,,,12278.09894,
,,,,,,12279.35533,
,,,,,,12281.86889,
,,,,,,12286.89909,
,,,,,,12289.41574,
,,,,,,12295.71187,
,,,,,,12299.49265,
,,,,,,12302.01446,
,,,,,,12302.64507,
,,,,,,12303.27575,
,,,,,,12304.5373,
,,,,,,12310.21748,
,,,,,,12310.21748,
,,,,,,12314.63903,
,,,,,,12315.27094,
,,,,,,12315.90291,
,,,,,,12321.59359,
,,,,,,12321.59359,
,,,,,,12324.12447,
,,,,,,12325.3903,
,,,,,,12325.3903,
,,,,,,12326.65639,
,,,,,,12327.92275,
,,,,,,12332.35702,
,,,,,,12334.2584,
,,,,,,12336.16037,
,,,,,,12337.42867,
,,,,,,12338.06292,
,,,,,,12338.69724,
,,,,,,12339.96607,
,,,,,,12343.77411,
,,,,,,12344.40901,
,,,,,,12345.04398,
,,,,,,12348.85516,
,,,,,,12352.66869,
,,,,,,12359.66629,
,,,,,,12361.5761,
,,,,,,12362.84964,
,,,,,,12363.4865,
,,,,,,12364.12344,
,,,,,,12364.12344,
,,,,,,12367.30908,
,,,,,,12367.94641,
,,,,,,12370.49637,
,,,,,,12371.77174,
,,,,,,12372.40953,
,,,,,,12373.04738,
,,,,,,12373.6853,
,,,,,,12375.59944,
,,,,,,12375.59944,
,,,,,,12377.51418,
,,,,,,12380.06809,
,,,,,,12380.70673,
,,,,,,12381.34544,
,,,,,,12387.73614,
,,,,,,12388.37557,
,,,,,,12390.93397,
,,,,,,12392.21356,
,,,,,,12392.21356,
,,,,,,12395.4137,
,,,,,,12397.33457,
,,,,,,12398.61549,
,,,,,,12399.89667,
,,,,,,12405.02404,
,,,,,,12408.87234,
,,,,,,12410.15564,
,,,,,,12412.08109,
,,,,,,12413.36506,
,,,,,,12419.78886,
,,,,,,12419.78886,
,,,,,,12425.57598,
,,,,,,12430.0808,
,,,,,,12431.36849,
,,,,,,12439.74499,
,,,,,,12442.96972,
,,,,,,12445.55072,
,,,,,,12448.13278,
,,,,,,12457.17845,
,,,,,,12468.18017,
,,,,,,12470.77163,
,,,,,,12472.71593,
,,,,,,12479.20133,
,,,,,,12488.29223,
,,,,,,12494.14337,
,,,,,,12500,
,,,,,,12502.60471,
,,,,,,12506.51381,
,,,,,,12514.99192,
,,,,,,12517.60288,
,,,,,,12531.32832,
,,,,,,12533.29156,
,,,,,,12533.29156,
,,,,,,12542.46146,
,,,,,,12566.10294,
,,,,,,12607.02842,
,,,,,,12612.99138,
,,,,,,12616.96982,
,,,,,,12619.62352,
,,,,,,12620.28711,
,,,,,,12624.27016,
,,,,,,12638.8962,
,,,,,,12642.89101,
,,,,,,12654.22335,
,,,,,,12680.29799,
,,,,,,12696.3974,
,,,,,,12701.77296,
,,,,,,12705.80761,
,,,,,,12712.53774,
,,,,,,12726.69424,
,,,,,,12730.74475,
,,,,,,12747.64965,
,,,,,,12752.39107,
,,,,,,12755.77996,
,,,,,,12762.56315,
,,,,,,12766.63652,
,,,,,,12773.43126,
,,,,,,12815.72062,
,,,,,,12834.91096,
,,,,,,12866.56302,
,,,,,,12872.77408,
,,,,,,12988.41866,
,,,,,,12990.52774,
,,,,,,12998.97092,
,,,,,,13051.28066,
,,,,,,13074.74395,
,,,,,,13096.86221,
,,,,,,13131.97636,
,,,,,,13155.00987,
,,,,,,13164.39032,
,,,,,,13168.00176,
,,,,,,13188.9872,
,,,,,,13197.6904,
,,,,,,13226.78424,
,,,,,,13253.81047,
,,,,,,13256.00663,
,,,,,,13286.82943,
,,,,,,13409.31948,
,,,,,,13434.089,
,,,,,,13469.5252,
,,,,,,13553.1963,
,,,,,,13667.42597,
,,,,,,13703.32306,
,,,,,,13752.0055,
,,,,,,13778.05844,
,,,,,,13892.10465,
,,,,,,14009.69004,
,,,,,,14100.22913,
,,,,,,14161.79855,
,,,,,,14283.16372,
,,,,,,14490.1286,
,,,,,,14701.37825,
,,,,,,14920.7336,
,,,,,,15133.36276,
,,,,,,15346.24976,
,,,,,,15439.04793,
,,,,,,15444.01544,
,,,,,,15448.98616,
,,,,,,15454.95525,
,,,,,,15457.94152,
,,,,,,15458.9372,
,,,,,,15458.9372,
,,,,,,13233.34804,
,,,,,,13252.34677,
,,,,,,13264.06544,
,,,,,,13264.79854,
,,,,,,13264.79854,
,,,,,,13265.53173,
,,,,,,13275.80485,
,,,,,,13286.82943,
,,,,,,13289.03655,
,,,,,,13297.13558,
,,,,,,13297.87234,
,,,,,,13308.19563,
,,,,,,13322.97102,
,,,,,,13328.15016,
,,,,,,13328.15016,
,,,,,,13337.03807,
,,,,,,13340.00334,
,,,,,,13345.19573,
,,,,,,13345.19573,
,,,,,,13347.42228,
,,,,,,13350.39217,
,,,,,,13352.62045,
,,,,,,13352.62045,
,,,,,,13354.84948,
,,,,,,13356.33591,
,,,,,,13357.82268,
,,,,,,13360.79719,
,,,,,,13365.26146,
,,,,,,13366.75021,
,,,,,,13374.19894,
,,,,,,13374.19894,
,,,,,,13379.418,
,,,,,,13381.65598,
,,,,,,13383.14839,
,,,,,,13383.89471,
,,,,,,13387.6276,
,,,,,,13389.12134,
,,,,,,13392.85714,
,,,,,,13394.35205,
,,,,,,13407.82123,
,,,,,,13412.31698,
,,,,,,13413.06656,
,,,,,,13414.56598,
,,,,,,13417.56583,
,,,,,,13428.07587,
,,,,,,13430.33016,
,,,,,,13431.08176,
,,,,,,13436.34531,
,,,,,,13437.09759,
,,,,,,13440.86022,
,,,,,,13441.61299,
,,,,,,13441.61299,
,,,,,,13452.16075,
,,,,,,13455.93182,
,,,,,,13456.68629,
,,,,,,13457.44084,
,,,,,,13459.70501,
,,,,,,13461.96994,
,,,,,,13466.50208,
,,,,,,13466.50208,
,,,,,,13468.01347,
,,,,,,13468.76929,
,,,,,,13469.5252,
,,,,,,13471.79343,
,,,,,,13473.30601,
,,,,,,13474.81893,
,,,,,,13480.87401,
,,,,,,13488.45051,
,,,,,,13492.24196,
,,,,,,13493.00051,
,,,,,,13495.27665,
,,,,,,13499.83125,
,,,,,,13503.6291,
,,,,,,13505.14884,
,,,,,,13506.66892,
,,,,,,13508.18934,
,,,,,,13508.94968,
,,,,,,13510.47062,
,,,,,,13511.23121,
,,,,,,13511.23121,
,,,,,,13518.84189,
,,,,,,13521.12676,
,,,,,,13525.69883,
,,,,,,13527.22354,
,,,,,,13527.98602,
,,,,,,13534.08899,
,,,,,,13540.19746,
,,,,,,13544.01806,
,,,,,,13546.31145,
,,,,,,13553.1963,
,,,,,,13556.25847,
,,,,,,13565.45331,
,,,,,,13573.89288,
,,,,,,13574.66063,
,,,,,,13574.66063,
,,,,,,13585.41832,
,,,,,,13595.42287,
,,,,,,13596.96335,
,,,,,,13597.73371,
,,,,,,13601.58685,
,,,,,,13605.44218,
,,,,,,13606.98492,
,,,,,,13607.75642,
,,,,,,13608.52801,
,,,,,,13616.24872,
,,,,,,13617.79392,
,,,,,,13621.65844,
,,,,,,13632.49077,
,,,,,,13646.4434,
,,,,,,13650.3242,
,,,,,,13654.98407,
,,,,,,13654.98407,
,,,,,,13675.21368,
,,,,,,13676.77228,
,,,,,,13679.89056,
,,,,,,13679.89056,
,,,,,,13683.79041,
,,,,,,13687.69248,
,,,,,,13696.28488,
,,,,,,13708.01919,
,,,,,,13721.34241,
,,,,,,13735.47759,
,,,,,,13736.26374,
,,,,,,13740.1958,
,,,,,,13755.94658,
,,,,,,13786.76471,
,,,,,,13796.27501,
,,,,,,13809.77041,
,,,,,,13831.25865,
,,,,,,13845.62132,
,,,,,,13909.01188,
,,,,,,13916.27044,
,,,,,,13925.96031,
,,,,,,13957.5458,
,,,,,,13959.98139,
,,,,,,13971.35872,
,,,,,,13985.199,
,,,,,,14008.05463,
,,,,,,14041.65692,
,,,,,,14049.05462,
,,,,,,14058.10684,
,,,,,,14086.16035,
,,,,,,14111.00659,
,,,,,,14146.77277,
,,,,,,14203.7048,
,,,,,,14230.6552,
,,,,,,14256.01426,
,,,,,,14284.864,
,,,,,,14293.37145,
,,,,,,14302.74136,
,,,,,,14305.29892,
,,,,,,14415.2802,
,,,,,,14470.90745,
,,,,,,14488.37911,
,,,,,,14505.89302,
,,,,,,14597.65221,
,,,,,,14723.92638,
,,,,,,14732.96501,
,,,,,,14823.04984,
,,,,,,14893.8811,
,,,,,,14956.06655,
,,,,,,15043.24934,
,,,,,,15107.64195,
,,,,,,15204.30789,
,,,,,,15262.32115,
,,,,,,15373.7749,
,,,,,,15384.61539,
,,,,,,15423.17332,
,,,,,,15437.06181,
,,,,,,15439.04793,
,,,,,,15444.01544,
,,,,,,15447.99176,
,,,,,,15450.97534,
,,,,,,15450.97534,
,,,,,,15451.97013,
,,,,,,15451.97013,
,,,,,,15454.95525,
,,,,,,15454.95525,
